,hicat_label
17416,adipose_tissue
17417,adipose_tissue
17418,adipose_tissue
17419,adipose_tissue
17420,adipose_tissue
17421,adipose_tissue
17422,adipose_tissue
17423,adipose_tissue
17424,adipose_tissue
17425,adipose_tissue
17426,adipose_tissue
17427,adipose_tissue
17428,adipose_tissue
17429,adipose_tissue
17430,adipose_tissue
17431,adipose_tissue
17432,adipose_tissue
17433,adipose_tissue
17434,adipose_tissue
17435,adipose_tissue
17436,adipose_tissue
17437,adipose_tissue
17438,adipose_tissue
17439,adipose_tissue
17440,adipose_tissue
17441,adipose_tissue
17442,adipose_tissue
17443,adipose_tissue
17444,adipose_tissue
17445,adipose_tissue
17446,adipose_tissue
17447,adipose_tissue
17448,adipose_tissue
17449,adipose_tissue
17450,adipose_tissue
17451,adipose_tissue
17452,adipose_tissue
17453,adipose_tissue
17454,adipose_tissue
17455,adipose_tissue
17456,adipose_tissue
17457,adipose_tissue
17458,adipose_tissue
17459,adipose_tissue
17460,adipose_tissue
17461,adipose_tissue
17462,adipose_tissue
17463,adipose_tissue
17464,adipose_tissue
17465,adipose_tissue
17466,adipose_tissue
17467,adipose_tissue
17468,adipose_tissue
17469,adipose_tissue
17470,adipose_tissue
17471,adipose_tissue
17472,adipose_tissue
17473,adipose_tissue
17474,adipose_tissue
17475,adipose_tissue
17476,adipose_tissue
17477,adipose_tissue
17478,adipose_tissue
17479,cancer_in_situ
17480,cancer_in_situ
17481,cancer_in_situ
17482,invasive_cancer
17483,invasive_cancer
17484,invasive_cancer
17485,invasive_cancer
17486,invasive_cancer
17487,invasive_cancer
17488,invasive_cancer
17489,invasive_cancer
17490,invasive_cancer
17491,invasive_cancer
17492,invasive_cancer
17493,invasive_cancer
17494,invasive_cancer
17495,invasive_cancer
17496,invasive_cancer
17497,invasive_cancer
17498,invasive_cancer
17499,invasive_cancer
17500,invasive_cancer
17501,invasive_cancer
17502,invasive_cancer
17503,invasive_cancer
17504,invasive_cancer
17505,invasive_cancer
17506,invasive_cancer
17507,invasive_cancer
17508,invasive_cancer
17509,invasive_cancer
17510,invasive_cancer
17511,invasive_cancer
17512,invasive_cancer
17513,invasive_cancer
17514,invasive_cancer
17515,invasive_cancer
17516,invasive_cancer
17517,invasive_cancer
17518,invasive_cancer
17519,invasive_cancer
17520,invasive_cancer
17521,cancer_in_situ
17522,cancer_in_situ
17523,cancer_in_situ
17524,cancer_in_situ
17525,cancer_in_situ
17526,cancer_in_situ
17527,cancer_in_situ
17528,cancer_in_situ
17529,cancer_in_situ
17530,cancer_in_situ
17531,cancer_in_situ
17532,cancer_in_situ
17533,cancer_in_situ
17534,cancer_in_situ
17535,cancer_in_situ
17536,cancer_in_situ
17537,cancer_in_situ
17538,cancer_in_situ
17539,cancer_in_situ
17540,cancer_in_situ
17541,cancer_in_situ
17542,cancer_in_situ
17543,cancer_in_situ
17544,cancer_in_situ
17545,cancer_in_situ
17546,cancer_in_situ
17547,cancer_in_situ
17548,cancer_in_situ
17549,cancer_in_situ
17550,cancer_in_situ
17551,cancer_in_situ
17552,cancer_in_situ
17553,cancer_in_situ
17554,cancer_in_situ
17555,cancer_in_situ
17556,cancer_in_situ
17557,cancer_in_situ
17558,immune_infiltrate
17559,immune_infiltrate
17560,immune_infiltrate
17561,immune_infiltrate
17562,immune_infiltrate
17563,immune_infiltrate
17564,immune_infiltrate
17565,immune_infiltrate
17566,immune_infiltrate
17567,immune_infiltrate
17568,immune_infiltrate
17569,immune_infiltrate
17570,immune_infiltrate
17571,immune_infiltrate
17572,immune_infiltrate
17573,immune_infiltrate
17574,immune_infiltrate
17575,immune_infiltrate
17576,adipose_tissue
17577,adipose_tissue
17578,adipose_tissue
17579,adipose_tissue
17580,adipose_tissue
17581,adipose_tissue
17582,adipose_tissue
17583,adipose_tissue
17584,adipose_tissue
17585,adipose_tissue
17586,adipose_tissue
17587,adipose_tissue
17588,adipose_tissue
17589,adipose_tissue
17590,adipose_tissue
17591,adipose_tissue
17592,adipose_tissue
17593,adipose_tissue
17594,adipose_tissue
17595,adipose_tissue
17596,adipose_tissue
17597,adipose_tissue
17598,adipose_tissue
17599,adipose_tissue
17600,adipose_tissue
17601,adipose_tissue
17602,adipose_tissue
17603,adipose_tissue
17604,adipose_tissue
17605,adipose_tissue
17606,adipose_tissue
17607,adipose_tissue
17608,adipose_tissue
17609,adipose_tissue
17610,adipose_tissue
17611,adipose_tissue
17612,adipose_tissue
17613,adipose_tissue
17614,adipose_tissue
17615,adipose_tissue
17616,adipose_tissue
17617,adipose_tissue
17618,adipose_tissue
17619,adipose_tissue
17620,adipose_tissue
17621,adipose_tissue
17622,adipose_tissue
17623,adipose_tissue
17624,adipose_tissue
17625,adipose_tissue
17626,adipose_tissue
17627,adipose_tissue
17628,adipose_tissue
17629,adipose_tissue
17630,adipose_tissue
17631,adipose_tissue
17632,adipose_tissue
17633,adipose_tissue
17634,adipose_tissue
17635,adipose_tissue
17636,adipose_tissue
17637,adipose_tissue
17638,adipose_tissue
17639,adipose_tissue
17640,adipose_tissue
17641,cancer_in_situ
17642,cancer_in_situ
17643,cancer_in_situ
17644,invasive_cancer
17645,invasive_cancer
17646,invasive_cancer
17647,invasive_cancer
17648,invasive_cancer
17649,invasive_cancer
17650,invasive_cancer
17651,invasive_cancer
17652,invasive_cancer
17653,invasive_cancer
17654,invasive_cancer
17655,invasive_cancer
17656,invasive_cancer
17657,invasive_cancer
17658,invasive_cancer
17659,invasive_cancer
17660,invasive_cancer
17661,invasive_cancer
17662,invasive_cancer
17663,invasive_cancer
17664,invasive_cancer
17665,invasive_cancer
17666,invasive_cancer
17667,invasive_cancer
17668,invasive_cancer
17669,invasive_cancer
17670,invasive_cancer
17671,invasive_cancer
17672,invasive_cancer
17673,invasive_cancer
17674,invasive_cancer
17675,invasive_cancer
17676,invasive_cancer
17677,invasive_cancer
17678,invasive_cancer
17679,invasive_cancer
17680,invasive_cancer
17681,invasive_cancer
17682,invasive_cancer
17683,invasive_cancer
17684,cancer_in_situ
17685,cancer_in_situ
17686,cancer_in_situ
17687,cancer_in_situ
17688,cancer_in_situ
17689,cancer_in_situ
17690,cancer_in_situ
17691,cancer_in_situ
17692,cancer_in_situ
17693,cancer_in_situ
17694,cancer_in_situ
17695,cancer_in_situ
17696,cancer_in_situ
17697,cancer_in_situ
17698,cancer_in_situ
17699,cancer_in_situ
17700,cancer_in_situ
17701,cancer_in_situ
17702,cancer_in_situ
17703,cancer_in_situ
17704,cancer_in_situ
17705,cancer_in_situ
17706,cancer_in_situ
17707,cancer_in_situ
17708,cancer_in_situ
17709,cancer_in_situ
17710,cancer_in_situ
17711,cancer_in_situ
17712,cancer_in_situ
17713,cancer_in_situ
17714,cancer_in_situ
17715,cancer_in_situ
17716,cancer_in_situ
17717,cancer_in_situ
17718,cancer_in_situ
17719,cancer_in_situ
17720,immune_infiltrate
17721,immune_infiltrate
17722,immune_infiltrate
17723,immune_infiltrate
17724,immune_infiltrate
17725,immune_infiltrate
17726,immune_infiltrate
17727,immune_infiltrate
17728,immune_infiltrate
17729,immune_infiltrate
17730,immune_infiltrate
17731,immune_infiltrate
17732,immune_infiltrate
17733,immune_infiltrate
17734,immune_infiltrate
17735,immune_infiltrate
17736,immune_infiltrate
17737,adipose_tissue
17738,adipose_tissue
17739,adipose_tissue
17740,adipose_tissue
17741,adipose_tissue
17742,adipose_tissue
17743,adipose_tissue
17744,adipose_tissue
17745,adipose_tissue
17746,adipose_tissue
17747,adipose_tissue
17748,adipose_tissue
17749,adipose_tissue
17750,adipose_tissue
17751,adipose_tissue
17752,adipose_tissue
17753,adipose_tissue
17754,adipose_tissue
17755,adipose_tissue
17756,adipose_tissue
17757,adipose_tissue
17758,adipose_tissue
17759,adipose_tissue
17760,adipose_tissue
17761,adipose_tissue
17762,adipose_tissue
17763,adipose_tissue
17764,adipose_tissue
17765,adipose_tissue
17766,adipose_tissue
17767,adipose_tissue
17768,adipose_tissue
17769,adipose_tissue
17770,adipose_tissue
17771,adipose_tissue
17772,adipose_tissue
17773,adipose_tissue
17774,adipose_tissue
17775,adipose_tissue
17776,adipose_tissue
17777,adipose_tissue
17778,adipose_tissue
17779,adipose_tissue
17780,adipose_tissue
17781,adipose_tissue
17782,adipose_tissue
17783,adipose_tissue
17784,adipose_tissue
17785,adipose_tissue
17786,adipose_tissue
17787,adipose_tissue
17788,adipose_tissue
17789,adipose_tissue
17790,adipose_tissue
17791,adipose_tissue
17792,adipose_tissue
17793,adipose_tissue
17794,adipose_tissue
17795,adipose_tissue
17796,adipose_tissue
17797,adipose_tissue
17798,adipose_tissue
17799,adipose_tissue
17800,adipose_tissue
17801,cancer_in_situ
17802,cancer_in_situ
17803,cancer_in_situ
17804,invasive_cancer
17805,invasive_cancer
17806,invasive_cancer
17807,invasive_cancer
17808,invasive_cancer
17809,invasive_cancer
17810,invasive_cancer
17811,invasive_cancer
17812,invasive_cancer
17813,invasive_cancer
17814,invasive_cancer
17815,invasive_cancer
17816,invasive_cancer
17817,invasive_cancer
17818,invasive_cancer
17819,invasive_cancer
17820,invasive_cancer
17821,invasive_cancer
17822,invasive_cancer
17823,invasive_cancer
17824,invasive_cancer
17825,invasive_cancer
17826,invasive_cancer
17827,invasive_cancer
17828,invasive_cancer
17829,invasive_cancer
17830,invasive_cancer
17831,invasive_cancer
17832,invasive_cancer
17833,invasive_cancer
17834,invasive_cancer
17835,invasive_cancer
17836,invasive_cancer
17837,invasive_cancer
17838,invasive_cancer
17839,invasive_cancer
17840,invasive_cancer
17841,invasive_cancer
17842,invasive_cancer
17843,invasive_cancer
17844,cancer_in_situ
17845,cancer_in_situ
17846,cancer_in_situ
17847,cancer_in_situ
17848,cancer_in_situ
17849,cancer_in_situ
17850,cancer_in_situ
17851,cancer_in_situ
17852,cancer_in_situ
17853,cancer_in_situ
17854,cancer_in_situ
17855,cancer_in_situ
17856,cancer_in_situ
17857,cancer_in_situ
17858,cancer_in_situ
17859,cancer_in_situ
17860,cancer_in_situ
17861,cancer_in_situ
17862,cancer_in_situ
17863,cancer_in_situ
17864,cancer_in_situ
17865,cancer_in_situ
17866,cancer_in_situ
17867,cancer_in_situ
17868,cancer_in_situ
17869,cancer_in_situ
17870,cancer_in_situ
17871,cancer_in_situ
17872,cancer_in_situ
17873,cancer_in_situ
17874,cancer_in_situ
17875,cancer_in_situ
17876,cancer_in_situ
17877,cancer_in_situ
17878,cancer_in_situ
17879,cancer_in_situ
17880,cancer_in_situ
17881,immune_infiltrate
17882,immune_infiltrate
17883,immune_infiltrate
17884,immune_infiltrate
17885,immune_infiltrate
17886,immune_infiltrate
17887,immune_infiltrate
17888,immune_infiltrate
17889,immune_infiltrate
17890,immune_infiltrate
17891,immune_infiltrate
17892,immune_infiltrate
17893,immune_infiltrate
17894,immune_infiltrate
17895,immune_infiltrate
17896,immune_infiltrate
17897,adipose_tissue
17898,adipose_tissue
17899,adipose_tissue
17900,adipose_tissue
17901,adipose_tissue
17902,adipose_tissue
17903,adipose_tissue
17904,adipose_tissue
17905,adipose_tissue
17906,adipose_tissue
17907,adipose_tissue
17908,adipose_tissue
17909,adipose_tissue
17910,adipose_tissue
17911,adipose_tissue
17912,adipose_tissue
17913,adipose_tissue
17914,adipose_tissue
17915,adipose_tissue
17916,adipose_tissue
17917,adipose_tissue
17918,adipose_tissue
17919,adipose_tissue
17920,adipose_tissue
17921,adipose_tissue
17922,adipose_tissue
17923,adipose_tissue
17924,adipose_tissue
17925,adipose_tissue
17926,adipose_tissue
17927,adipose_tissue
17928,adipose_tissue
17929,adipose_tissue
17930,adipose_tissue
17931,adipose_tissue
17932,adipose_tissue
17933,adipose_tissue
17934,adipose_tissue
17935,adipose_tissue
17936,adipose_tissue
17937,adipose_tissue
17938,adipose_tissue
17939,adipose_tissue
17940,adipose_tissue
17941,adipose_tissue
17942,adipose_tissue
17943,adipose_tissue
17944,adipose_tissue
17945,adipose_tissue
17946,adipose_tissue
17947,adipose_tissue
17948,adipose_tissue
17949,adipose_tissue
17950,adipose_tissue
17951,adipose_tissue
17952,adipose_tissue
17953,adipose_tissue
17954,adipose_tissue
17955,adipose_tissue
17956,adipose_tissue
17957,adipose_tissue
17958,adipose_tissue
17959,adipose_tissue
17960,cancer_in_situ
17961,cancer_in_situ
17962,cancer_in_situ
17963,cancer_in_situ
17964,invasive_cancer
17965,invasive_cancer
17966,invasive_cancer
17967,invasive_cancer
17968,invasive_cancer
17969,invasive_cancer
17970,invasive_cancer
17971,invasive_cancer
17972,invasive_cancer
17973,invasive_cancer
17974,invasive_cancer
17975,invasive_cancer
17976,invasive_cancer
17977,invasive_cancer
17978,invasive_cancer
17979,invasive_cancer
17980,invasive_cancer
17981,invasive_cancer
17982,invasive_cancer
17983,invasive_cancer
17984,invasive_cancer
17985,invasive_cancer
17986,invasive_cancer
17987,invasive_cancer
17988,invasive_cancer
17989,invasive_cancer
17990,invasive_cancer
17991,invasive_cancer
17992,invasive_cancer
17993,invasive_cancer
17994,invasive_cancer
17995,invasive_cancer
17996,invasive_cancer
17997,invasive_cancer
17998,invasive_cancer
17999,invasive_cancer
18000,invasive_cancer
18001,invasive_cancer
18002,invasive_cancer
18003,invasive_cancer
18004,invasive_cancer
18005,invasive_cancer
18006,cancer_in_situ
18007,cancer_in_situ
18008,cancer_in_situ
18009,cancer_in_situ
18010,cancer_in_situ
18011,cancer_in_situ
18012,cancer_in_situ
18013,cancer_in_situ
18014,cancer_in_situ
18015,cancer_in_situ
18016,cancer_in_situ
18017,cancer_in_situ
18018,cancer_in_situ
18019,cancer_in_situ
18020,cancer_in_situ
18021,cancer_in_situ
18022,cancer_in_situ
18023,cancer_in_situ
18024,cancer_in_situ
18025,cancer_in_situ
18026,cancer_in_situ
18027,cancer_in_situ
18028,cancer_in_situ
18029,cancer_in_situ
18030,cancer_in_situ
18031,cancer_in_situ
18032,cancer_in_situ
18033,cancer_in_situ
18034,cancer_in_situ
18035,cancer_in_situ
18036,cancer_in_situ
18037,cancer_in_situ
18038,cancer_in_situ
18039,cancer_in_situ
18040,cancer_in_situ
18041,cancer_in_situ
18042,immune_infiltrate
18043,immune_infiltrate
18044,immune_infiltrate
18045,immune_infiltrate
18046,immune_infiltrate
18047,immune_infiltrate
18048,immune_infiltrate
18049,immune_infiltrate
18050,immune_infiltrate
18051,immune_infiltrate
18052,immune_infiltrate
18053,immune_infiltrate
18054,immune_infiltrate
18055,immune_infiltrate
18056,adipose_tissue
18057,adipose_tissue
18058,adipose_tissue
18059,adipose_tissue
18060,adipose_tissue
18061,adipose_tissue
18062,adipose_tissue
18063,adipose_tissue
18064,adipose_tissue
18065,adipose_tissue
18066,adipose_tissue
18067,adipose_tissue
18068,adipose_tissue
18069,adipose_tissue
18070,adipose_tissue
18071,adipose_tissue
18072,adipose_tissue
18073,adipose_tissue
18074,adipose_tissue
18075,adipose_tissue
18076,adipose_tissue
18077,adipose_tissue
18078,adipose_tissue
18079,adipose_tissue
18080,adipose_tissue
18081,adipose_tissue
18082,adipose_tissue
18083,adipose_tissue
18084,adipose_tissue
18085,adipose_tissue
18086,adipose_tissue
18087,adipose_tissue
18088,adipose_tissue
18089,adipose_tissue
18090,adipose_tissue
18091,adipose_tissue
18092,adipose_tissue
18093,adipose_tissue
18094,adipose_tissue
18095,adipose_tissue
18096,adipose_tissue
18097,adipose_tissue
18098,adipose_tissue
18099,adipose_tissue
18100,adipose_tissue
18101,adipose_tissue
18102,adipose_tissue
18103,adipose_tissue
18104,adipose_tissue
18105,adipose_tissue
18106,adipose_tissue
18107,adipose_tissue
18108,adipose_tissue
18109,adipose_tissue
18110,adipose_tissue
18111,adipose_tissue
18112,adipose_tissue
18113,adipose_tissue
18114,adipose_tissue
18115,adipose_tissue
18116,adipose_tissue
18117,adipose_tissue
18118,adipose_tissue
18119,cancer_in_situ
18120,cancer_in_situ
18121,cancer_in_situ
18122,cancer_in_situ
18123,invasive_cancer
18124,invasive_cancer
18125,invasive_cancer
18126,invasive_cancer
18127,invasive_cancer
18128,invasive_cancer
18129,invasive_cancer
18130,invasive_cancer
18131,invasive_cancer
18132,invasive_cancer
18133,invasive_cancer
18134,invasive_cancer
18135,invasive_cancer
18136,invasive_cancer
18137,invasive_cancer
18138,invasive_cancer
18139,invasive_cancer
18140,invasive_cancer
18141,invasive_cancer
18142,invasive_cancer
18143,invasive_cancer
18144,invasive_cancer
18145,invasive_cancer
18146,invasive_cancer
18147,invasive_cancer
18148,invasive_cancer
18149,invasive_cancer
18150,invasive_cancer
18151,invasive_cancer
18152,invasive_cancer
18153,invasive_cancer
18154,invasive_cancer
18155,invasive_cancer
18156,invasive_cancer
18157,invasive_cancer
18158,invasive_cancer
18159,invasive_cancer
18160,invasive_cancer
18161,invasive_cancer
18162,invasive_cancer
18163,invasive_cancer
18164,invasive_cancer
18165,cancer_in_situ
18166,cancer_in_situ
18167,cancer_in_situ
18168,cancer_in_situ
18169,cancer_in_situ
18170,cancer_in_situ
18171,cancer_in_situ
18172,cancer_in_situ
18173,cancer_in_situ
18174,cancer_in_situ
18175,cancer_in_situ
18176,cancer_in_situ
18177,cancer_in_situ
18178,cancer_in_situ
18179,cancer_in_situ
18180,cancer_in_situ
18181,cancer_in_situ
18182,cancer_in_situ
18183,cancer_in_situ
18184,cancer_in_situ
18185,cancer_in_situ
18186,cancer_in_situ
18187,cancer_in_situ
18188,cancer_in_situ
18189,cancer_in_situ
18190,cancer_in_situ
18191,cancer_in_situ
18192,cancer_in_situ
18193,cancer_in_situ
18194,cancer_in_situ
18195,cancer_in_situ
18196,cancer_in_situ
18197,cancer_in_situ
18198,cancer_in_situ
18199,cancer_in_situ
18200,cancer_in_situ
18201,immune_infiltrate
18202,immune_infiltrate
18203,immune_infiltrate
18204,immune_infiltrate
18205,immune_infiltrate
18206,immune_infiltrate
18207,immune_infiltrate
18208,immune_infiltrate
18209,immune_infiltrate
18210,immune_infiltrate
18211,immune_infiltrate
18212,immune_infiltrate
18213,adipose_tissue
18214,adipose_tissue
18215,adipose_tissue
18216,adipose_tissue
18217,adipose_tissue
18218,adipose_tissue
18219,adipose_tissue
18220,adipose_tissue
18221,adipose_tissue
18222,adipose_tissue
18223,adipose_tissue
18224,adipose_tissue
18225,adipose_tissue
18226,adipose_tissue
18227,adipose_tissue
18228,adipose_tissue
18229,adipose_tissue
18230,adipose_tissue
18231,adipose_tissue
18232,adipose_tissue
18233,adipose_tissue
18234,adipose_tissue
18235,adipose_tissue
18236,adipose_tissue
18237,adipose_tissue
18238,adipose_tissue
18239,adipose_tissue
18240,adipose_tissue
18241,adipose_tissue
18242,adipose_tissue
18243,adipose_tissue
18244,adipose_tissue
18245,adipose_tissue
18246,adipose_tissue
18247,adipose_tissue
18248,adipose_tissue
18249,adipose_tissue
18250,adipose_tissue
18251,adipose_tissue
18252,adipose_tissue
18253,adipose_tissue
18254,adipose_tissue
18255,adipose_tissue
18256,adipose_tissue
18257,adipose_tissue
18258,adipose_tissue
18259,adipose_tissue
18260,adipose_tissue
18261,adipose_tissue
18262,adipose_tissue
18263,adipose_tissue
18264,adipose_tissue
